recipe id,ingredient id
"17098","6603"
"17099","6603"
"17100","6603"
"17102","6603"
"17103","6603"
"17104","6603"
"17105","6603"
"17109","6603"
"17112","6603"
"17115","6603"
"17117","6603"
"17121","6603"
"17123","6603"
"17124","6603"
"17128","6603"
"17130","6603"
"17135","6603"
"17139","6603"
"17144","6603"
"17145","6603"
"17146","6603"
"17147","6603"
"17150","6603"
"17152","6603"
"17153","6603"
"17154","6603"
"17156","6603"
"17158","6603"
"17162","6603"
"17172","6603"
"17173","6603"
"17174","6603"
"17177","6603"
"17179","6603"
"17180","6603"
"17183","6603"
"17184","6603"
"17188","6603"
"17191","6603"
"17192","6603"
"17193","6603"
"17194","6603"
"17199","6603"
"17202","6603"
"17204","6603"
"17206","6603"
"17209","6603"
"17210","6603"
"17217","6603"
"17223","6603"
"17224","6603"
"17227","6603"
"17228","6603"
"17230","6603"
"17232","6603"
"17233","6603"
"17234","6603"
"17236","6603"
"17240","6603"
"17245","6603"
"17246","6603"
"17248","6603"
"17250","6603"
"17251","6603"
"17252","6603"
"17253","6603"
"17256","6603"
"17257","6603"
"17263","6603"
"17264","6603"
"17265","6603"
"17274","6603"
"17275","6603"
"17276","6603"
"17281","6603"
"17283","6603"
"17284","6603"
"17285","6603"
"17286","6603"
"17289","6603"
"17290","6603"
"17291","6603"
"17294","6603"
"17295","6603"
"17296","6603"
"17297","6603"
"17298","6603"
"17300","6603"
"17301","6603"
"17305","6603"
"17306","6603"
"17311","6603"
"17313","6603"
"17314","6603"
"17315","6603"
"17323","6603"
"17326","6603"
"17329","6603"
"17330","6603"
"17332","6603"
"17335","6603"
"17336","6603"
"17337","6603"
"17341","6603"
"17346","6603"
"17347","6603"
"17351","6603"
"17361","6603"
"17362","6603"
"17365","6603"
"17366","6603"
"17368","6603"
"17371","6603"
"17377","6603"
"17384","6603"
"17386","6603"
"17392","6603"
"17393","6603"
"17395","6603"
"17397","6603"
"17398","6603"
"17402","6603"
"17404","6603"
"17405","6603"
"17406","6603"
"17408","6603"
"17409","6603"
"17412","6603"
"17413","6603"
"17414","6603"
"17415","6603"
"17421","6603"
"17426","6603"
"17427","6603"
"17428","6603"
"17432","6603"
"17433","6603"
"17434","6603"
"17435","6603"
"17441","6603"
"17443","6603"
"17446","6603"
"17447","6603"
"17453","6603"
"17458","6603"
"17459","6603"
"17460","6603"
"17461","6603"
"17462","6603"
"17467","6603"
"17468","6603"
"17471","6603"
"17472","6603"
"17473","6603"
"17477","6603"
"17482","6603"
"17484","6603"
"17487","6603"
"17489","6603"
"17490","6603"
"17493","6603"
"17495","6603"
"17496","6603"
"17501","6603"
"17503","6603"
"17509","6603"
"17517","6603"
"17518","6603"
"17519","6603"
"17521","6603"
"17522","6603"
"17524","6603"
"17525","6603"
"17526","6603"
"17530","6603"
"17532","6603"
"17535","6603"
"17540","6603"
"17543","6603"
"17549","6603"
"17551","6603"
"17553","6603"
"17555","6603"
"17557","6603"
"17562","6603"
"17563","6603"
"17565","6603"
"17567","6603"
"17568","6603"
"17569","6603"
"17570","6603"
"17572","6603"
"17575","6603"
"17577","6603"
"17578","6603"
"17580","6603"
"17581","6603"
"17583","6603"
"17584","6603"
"17587","6603"
"17593","6603"
"17594","6603"
"17595","6603"
"17598","6603"
"17600","6603"
"17604","6603"
"17606","6603"
"17608","6603"
"17611","6603"
"17612","6603"
"17613","6603"
"17614","6603"
"17618","6603"
"17619","6603"
"17624","6603"
"17625","6603"
"17628","6603"
"17634","6603"
"17635","6603"
"17637","6603"
"17639","6603"
"17643","6603"
"17644","6603"
"17646","6603"
"17647","6603"
"17648","6603"
"17651","6603"
"17655","6603"
"17656","6603"
"17661","6603"
"17663","6603"
"17664","6603"
"17665","6603"
"17666","6603"
"17669","6603"
"17672","6603"
"17677","6603"
"17679","6603"
"17682","6603"
"17685","6603"
"17688","6603"
"17691","6603"
"17696","6603"
"17697","6603"
"17698","6603"
"17700","6603"
"17707","6603"
"17709","6603"
"17713","6603"
"17714","6603"
"17718","6603"
"17726","6603"
"17728","6603"
"17730","6603"
"17731","6603"
"17732","6603"
"17734","6603"
"17735","6603"
"17738","6603"
"17742","6603"
"17748","6603"
"17750","6603"
"17751","6603"
"17753","6603"
"17754","6603"
"17759","6603"
"17761","6603"
"17764","6603"
"17765","6603"
"17767","6603"
"17768","6603"
"17770","6603"
"17771","6603"
"17772","6603"
"17774","6603"
"17776","6603"
"17777","6603"
"17778","6603"
"17779","6603"
"17782","6603"
"17786","6603"
"17789","6603"
"17790","6603"
"17796","6603"
"17797","6603"
"17800","6603"
"17801","6603"
"17802","6603"
"17803","6603"
"17806","6603"
"17809","6603"
"17812","6603"
"17818","6603"
"17821","6603"
"17824","6603"
"17829","6603"
"17830","6603"
"17833","6603"
"17840","6603"
"17842","6603"
"17844","6603"
"17848","6603"
"17851","6603"
"17854","6603"
"17855","6603"
"17857","6603"
"17858","6603"
"17861","6603"
"17862","6603"
"17863","6603"
"17867","6603"
"17868","6603"
"17869","6603"
"17873","6603"
"17875","6603"
"17877","6603"
"17878","6603"
"17879","6603"
"17881","6603"
"17885","6603"
"17886","6603"
"17887","6603"
"17893","6603"
"17895","6603"
"17898","6603"
"17904","6603"
"17905","6603"
"17909","6603"
"17910","6603"
"17915","6603"
"17916","6603"
"17917","6603"
"17919","6603"
"17921","6603"
"17923","6603"
"17924","6603"
"17927","6603"
"17928","6603"
"17930","6603"
"17934","6603"
"17937","6603"
"17940","6603"
"17941","6603"
"17942","6603"
"17946","6603"
"17948","6603"
"17954","6603"
"17958","6603"
"17959","6603"
"17962","6603"
"17968","6603"
"17969","6603"
"17971","6603"
"17973","6603"
"17974","6603"
"17976","6603"
"17977","6603"
"17979","6603"
"17982","6603"
"17983","6603"
"17984","6603"
"17985","6603"
"17987","6603"
"17993","6603"
"17995","6603"
"17997","6603"
"18001","6603"
"18003","6603"
"18004","6603"
"18007","6603"
"18008","6603"
"18010","6603"
"18014","6603"
"18018","6603"
"18021","6603"
"18022","6603"
"18024","6603"
"18028","6603"
"18029","6603"
"18032","6603"
"18033","6603"
"18034","6603"
"18037","6603"
"18038","6603"
"18039","6603"
"18041","6603"
"18044","6603"
"18046","6603"
"18047","6603"
"18049","6603"
"18053","6603"
"18055","6603"
"18059","6603"
"18060","6603"
"18062","6603"
"18063","6603"
"18064","6603"
"18067","6603"
"18070","6603"
"18071","6603"
"18072","6603"
"18073","6603"
"18078","6603"
"18082","6603"
"18083","6603"
"18087","6603"
"18090","6603"
"18092","6603"
"18093","6603"
"18094","6603"
"18095","6603"
"18099","6603"
"18102","6603"
"18103","6603"
"18109","6603"
"18110","6603"
"18116","6603"
"18117","6603"
"18118","6603"
"18120","6603"
"18121","6603"
"18123","6603"
"18124","6603"
"18125","6603"
"18127","6603"
"18129","6603"
"18131","6603"
"18133","6603"
"18135","6603"
"18143","6603"
"18145","6603"
"18146","6603"
"18152","6603"
"18154","6603"
"18162","6603"
"18164","6603"
"18167","6603"
"18169","6603"
"18170","6603"
"18171","6603"
"18174","6603"
"18180","6603"
"18182","6603"
"18185","6603"
"18187","6603"
"18195","6603"
"18197","6603"
"18199","6603"
"18204","6603"
"18207","6603"
"18208","6603"
"18209","6603"
"18211","6603"
"18214","6603"
"18215","6603"
"18216","6603"
"18218","6603"
"18219","6603"
"18221","6603"
"18225","6603"
"18229","6603"
"18235","6603"
"18237","6603"
"18239","6603"
"18240","6603"
"18243","6603"
"18248","6603"
"18249","6603"
"18250","6603"
"18254","6603"
"18255","6603"
"18257","6603"
"18260","6603"
"18261","6603"
"18266","6603"
"18269","6603"
"18274","6603"
"18275","6603"
"18276","6603"
"18277","6603"
"18278","6603"
"18281","6603"
"18286","6603"
"18290","6603"
"18291","6603"
"18293","6603"
"18294","6603"
"18295","6603"
"18299","6603"
"18301","6603"
"18302","6603"
"18303","6603"
"18304","6603"
"18305","6603"
"18306","6603"
"18308","6603"
"18309","6603"
"18310","6603"
"18313","6603"
"18316","6603"
"18317","6603"
"18319","6603"
"18320","6603"
"18322","6603"
"18323","6603"
"18324","6603"
"18326","6603"
"18327","6603"
"18329","6603"
"18332","6603"
"18334","6603"
"18337","6603"
"18338","6603"
"18342","6603"
"18348","6603"
"18354","6603"
"18355","6603"
"18356","6603"
"18360","6603"
"18361","6603"
"18364","6603"
"18373","6603"
"18375","6603"
"18381","6603"
"18384","6603"
"18385","6603"
"18387","6603"
"18395","6603"
"18397","6603"
"18400","6603"
"18401","6603"
"18402","6603"
"18403","6603"
"18408","6603"
"18415","6603"
"18418","6603"
"18419","6603"
"18421","6603"
"18423","6603"
"18425","6603"
"18426","6603"
"18427","6603"
"18428","6603"
"18432","6603"
"18442","6603"
"18447","6603"
"18455","6603"
"18457","6603"
"18458","6603"
"18459","6603"
"18461","6603"
"18464","6603"
"18465","6603"
"18467","6603"
"18470","6603"
"18471","6603"
"18472","6603"
"18477","6603"
"18478","6603"
"18480","6603"
"18482","6603"
"18486","6603"
"18488","6603"
"18491","6603"
"18496","6603"
"18500","6603"
"18501","6603"
"18504","6603"
"18506","6603"
"18511","6603"
"18512","6603"
"18517","6603"
"18518","6603"
"18519","6603"
"18522","6603"
"18525","6603"
"18527","6603"
"18528","6603"
"18530","6603"
"18531","6603"
"18532","6603"
"18539","6603"
"18541","6603"
"18548","6603"
"18551","6603"
"18552","6603"
"18553","6603"
"18554","6603"
"18555","6603"
"18558","6603"
"18559","6603"
"18561","6603"
"18562","6603"
"18565","6603"
"18568","6603"
"18569","6603"
"18571","6603"
"18573","6603"
"18575","6603"
"18577","6603"
"18578","6603"
"18585","6603"
"18586","6603"
"18588","6603"
"18592","6603"
"18594","6603"
"18595","6603"
"18597","6603"
"18601","6603"
"18603","6603"
"18607","6603"
"18608","6603"
"18611","6603"
"18612","6603"
"18619","6603"
"18620","6603"
"18624","6603"
"18627","6603"
"18629","6603"
"18632","6603"
"18633","6603"
"18635","6603"
"18637","6603"
"18640","6603"
"18643","6603"
"18644","6603"
"18647","6603"
"18649","6603"
"18650","6603"
"18651","6603"
"18653","6603"
"18657","6603"
"18658","6603"
"18660","6603"
"18661","6603"
"18664","6603"
"18666","6603"
"18669","6603"
"18671","6603"
"18679","6603"
"18680","6603"
"18682","6603"
"18686","6603"
"18689","6603"
"18694","6603"
"18698","6603"
"18702","6603"
"18705","6603"
"18711","6603"
"18712","6603"
"18714","6603"
"18717","6603"
"18720","6603"
"18725","6603"
"18726","6603"
"18727","6603"
"18728","6603"
"18730","6603"
"18731","6603"
"18732","6603"
"18733","6603"
"18734","6603"
"18736","6603"
"18737","6603"
"18738","6603"
"18742","6603"
"18743","6603"
"18747","6603"
"18749","6603"
"18754","6603"
"18758","6603"
"18763","6603"
"18764","6603"
"18765","6603"
"18766","6603"
"18767","6603"
"18768","6603"
"18769","6603"
"18772","6603"
"18773","6603"
"18776","6603"
"18779","6603"
"18780","6603"
"18781","6603"
"18782","6603"
"18783","6603"
"18784","6603"
"18785","6603"
"18787","6603"
"18790","6603"
"18791","6603"
"18794","6603"
"18795","6603"
"18798","6603"
"18799","6603"
"18806","6603"
"18807","6603"
"18811","6603"
"18812","6603"
"18813","6603"
"18815","6603"
"18820","6603"
"18823","6603"
"18826","6603"
"18828","6603"
"18830","6603"
"18833","6603"
"18835","6603"
"18839","6603"
"18840","6603"
"18841","6603"
"18845","6603"
"18846","6603"
"18847","6603"
"18849","6603"
"18852","6603"
"18854","6603"
"18857","6603"
"18858","6603"
"18859","6603"
"18860","6603"
"18862","6603"
"18863","6603"
"18866","6603"
"18868","6603"
"18869","6603"
"18870","6603"
"18871","6603"
"18873","6603"
"18874","6603"
"18876","6603"
"18878","6603"
"18881","6603"
"18882","6603"
"18883","6603"
"18884","6603"
"18889","6603"
"18890","6603"
"18893","6603"
"18896","6603"
"18907","6603"
"18908","6603"
"18915","6603"
"18916","6603"
"18918","6603"
"18920","6603"
"18923","6603"
"18926","6603"
"18930","6603"
"18931","6603"
"18933","6603"
"18936","6603"
"18938","6603"
"18943","6603"
"18944","6603"
"18947","6603"
"18949","6603"
"18950","6603"
"18954","6603"
"18955","6603"
"18958","6603"
"18960","6603"
"18961","6603"
"18962","6603"
"18964","6603"
"18966","6603"
"18967","6603"
"18969","6603"
"18970","6603"
"18973","6603"
"18975","6603"
"18978","6603"
"18981","6603"
"18985","6603"
"18986","6603"
"18987","6603"
"18989","6603"
"18991","6603"
"18992","6603"
"18993","6603"
"18995","6603"
"18999","6603"
"19000","6603"
"19004","6603"
"19006","6603"
"19007","6603"
"19015","6603"
"19016","6603"
"19018","6603"
"19022","6603"
"19023","6603"
"19026","6603"
"19028","6603"
"19030","6603"
"19032","6603"
"19034","6603"
"19036","6603"
"19041","6603"
"19042","6603"
"19043","6603"
"19044","6603"
"19050","6603"
"19057","6603"
"19063","6603"
"19070","6603"
"19075","6603"
"19079","6603"
"19080","6603"
"19082","6603"
"19083","6603"
"19086","6603"
"19087","6603"
"19089","6603"
"19092","6603"
"19098","6603"
"19101","6603"
"19102","6603"
"19105","6603"
"19108","6603"
"19109","6603"
"19111","6603"
"19114","6603"
"19117","6603"
"19128","6603"
"19129","6603"
"19130","6603"
"19131","6603"
"19136","6603"
"19142","6603"
"19143","6603"
"19144","6603"
"19147","6603"
"19149","6603"
"19151","6603"
"19152","6603"
"19156","6603"
"19161","6603"
"19162","6603"
"19164","6603"
"19169","6603"
"19172","6603"
"19174","6603"
"19175","6603"
"19178","6603"
"19181","6603"
"19183","6603"
"19188","6603"
"19190","6603"
"19191","6603"
"19193","6603"
"19195","6603"
"19197","6603"
"19198","6603"
"19200","6603"
"19202","6603"
"19206","6603"
"19207","6603"
"19209","6603"
"19211","6603"
"19214","6603"
"19215","6603"
"19217","6603"
"19218","6603"
"19220","6603"
"19221","6603"
"19223","6603"
"19226","6603"
"19228","6603"
"19230","6603"
"19239","6603"
"19240","6603"
"19242","6603"
"19243","6603"
"19245","6603"
"19247","6603"
"19250","6603"
"19253","6603"
"19254","6603"
"19255","6603"
"19256","6603"
"19257","6603"
"19263","6603"
"19265","6603"
"19266","6603"
"19267","6603"
"19271","6603"
"19272","6603"
"19274","6603"
"19275","6603"
"19276","6603"
"19277","6603"
"19278","6603"
"19280","6603"
"19282","6603"
"19287","6603"
"19289","6603"
"19292","6603"
"19293","6603"
"19298","6603"
"19301","6603"
"19303","6603"
"19305","6603"
"19307","6603"
"4140","6604"
"4206","6604"
"4208","6604"
"4220","6604"
"4224","6604"
"4254","6604"
"4269","6604"
"4338","6604"
"4355","6604"
"4359","6604"
"4367","6604"
"4372","6604"
"4422","6604"
"4434","6604"
"4441","6604"
"4451","6604"
"4454","6604"
"4455","6604"
"4459","6604"
"4469","6604"
"4493","6604"
"4513","6604"
"4535","6604"
"4556","6604"
"4680","6604"
"4716","6604"
"4748","6604"
"4763","6604"
"4778","6604"
"4820","6604"
"4844","6604"
"4859","6604"
"4860","6604"
"4867","6604"
"4868","6604"
"4879","6604"
"4895","6604"
"4896","6604"
"4923","6604"
"4941","6604"
"4991","6604"
"4996","6604"
"5013","6604"
"5040","6604"
"5051","6604"
"5055","6604"
"5061","6604"
"5123","6604"
"5192","6604"
"5193","6604"
"5208","6604"
"5247","6604"
"5250","6604"
"5298","6604"
"5313","6604"
"5320","6604"
"5326","6604"
"5361","6604"
"5430","6604"
"5432","6604"
"5448","6604"
"5470","6604"
"5503","6604"
"5505","6604"
"5534","6604"
"5559","6604"
"5564","6604"
"5578","6604"
"5593","6604"
"5611","6604"
"5640","6604"
"5647","6604"
"5652","6604"
"5694","6604"
"5709","6604"
"5741","6604"
"5746","6604"
"5760","6604"
"5791","6604"
"5809","6604"
"5818","6604"
"5820","6604"
"5826","6604"
"5827","6604"
"5834","6604"
"5835","6604"
"5877","6604"
"5881","6604"
"5900","6604"
"5916","6604"
"5930","6604"
"5967","6604"
"5979","6604"
"5994","6604"
"5996","6604"
"6000","6604"
"6040","6604"
"6057","6604"
"6066","6604"
"6134","6604"
"6136","6604"
"6154","6604"
"6169","6604"
"6173","6604"
"6193","6604"
"6245","6604"
"6261","6604"
"6334","6604"
"6366","6604"
"6367","6604"
"6426","6604"
"6430","6604"
"6441","6604"
"6450","6604"
"6457","6604"
"6459","6604"
"6485","6604"
"6499","6604"
"6550","6604"
"6587","6604"
"6593","6604"
"6613","6604"
"6621","6604"
"6633","6604"
"6653","6604"
"6705","6604"
"6716","6604"
"6734","6604"
"6769","6604"
"6796","6604"
"6808","6604"
"6827","6604"
"6832","6604"
"6854","6604"
"6903","6604"
"6927","6604"
"6970","6604"
"6998","6604"
"7047","6604"
"7072","6604"
"7117","6604"
"7118","6604"
"7122","6604"
"7143","6604"
"7206","6604"
"7225","6604"
"7256","6604"
"7265","6604"
"7301","6604"
"7317","6604"
"7327","6604"
"7379","6604"
"7411","6604"
"7459","6604"
"7522","6604"
"7530","6604"
"7543","6604"
"7601","6604"
"7615","6604"
"7623","6604"
"7650","6604"
"7655","6604"
"7678","6604"
"7720","6604"
"7721","6604"
"7787","6604"
"7800","6604"
"7802","6604"
"7816","6604"
"7822","6604"
"7828","6604"
"7856","6604"
"7862","6604"
"7870","6604"
"7879","6604"
"7941","6604"
"8130","6604"
"8199","6604"
"8223","6604"
"8225","6604"
"8247","6604"
"8248","6604"
"8266","6604"
"8282","6604"
"8296","6604"
"8324","6604"
"8377","6604"
"8382","6604"
"8402","6604"
"8406","6604"
"8427","6604"
"8430","6604"
"8493","6604"
"8535","6604"
"8541","6604"
"8575","6604"
"8576","6604"
"8587","6604"
"8625","6604"
"8651","6604"
"8687","6604"
"8699","6604"
"8727","6604"
"8730","6604"
"8753","6604"
"8799","6604"
"8807","6604"
"8816","6604"
"8822","6604"
"8833","6604"
"8838","6604"
"8851","6604"
"8856","6604"
"8860","6604"
"8876","6604"
"8896","6604"
"8915","6604"
"8969","6604"
"8998","6604"
"9097","6604"
"9111","6604"
"9114","6604"
"9136","6604"
"9137","6604"
"9171","6604"
"9173","6604"
"9177","6604"
"9183","6604"
"9207","6604"
"9212","6604"
"9243","6604"
"9251","6604"
"9256","6604"
"9268","6604"
"9330","6604"
"9332","6604"
"9371","6604"
"9489","6604"
"9537","6604"
"9547","6604"
"9552","6604"
"9588","6604"
"9592","6604"
"9594","6604"
"9609","6604"
"9633","6604"
"9672","6604"
"9775","6604"
"9785","6604"
"9786","6604"
"9816","6604"
"9869","6604"
"9883","6604"
"9901","6604"
"9919","6604"
"9953","6604"
"9966","6604"
"9973","6604"
"9980","6604"
"9987","6604"
"10011","6604"
"10013","6604"
"10032","6604"
"10045","6604"
"10059","6604"
"10094","6604"
"10111","6604"
"10118","6604"
"10136","6604"
"10137","6604"
"10155","6604"
"10177","6604"
"10205","6604"
"10221","6604"
"10245","6604"
"10249","6604"
"10278","6604"
"10296","6604"
"10335","6604"
"10380","6604"
"10393","6604"
"10445","6604"
"10452","6604"
"10459","6604"
"10468","6604"
"10481","6604"
"10511","6604"
"10521","6604"
"10530","6604"
"10567","6604"
"10579","6604"
"10593","6604"
"10597","6604"
"10600","6604"
"10606","6604"
"10660","6604"
"10745","6604"
"10747","6604"
"10786","6604"
"10800","6604"
"10803","6604"
"10890","6604"
"10930","6604"
"10997","6604"
"11008","6604"
"11023","6604"
"11040","6604"
"11042","6604"
"11045","6604"
"11063","6604"
"11075","6604"
"11118","6604"
"11121","6604"
"11129","6604"
"11156","6604"
"11205","6604"
"11211","6604"
"11239","6604"
"11321","6604"
"11324","6604"
"11333","6604"
"11345","6604"
"11364","6604"
"11394","6604"
"11419","6604"
"11435","6604"
"11464","6604"
"11491","6604"
"11493","6604"
"11549","6604"
"11556","6604"
"11562","6604"
"11570","6604"
"11577","6604"
"11607","6604"
"11612","6604"
"11620","6604"
"11644","6604"
"11679","6604"
"11709","6604"
"11728","6604"
"11747","6604"
"11767","6604"
"11805","6604"
"11876","6604"
"11915","6604"
"11929","6604"
"11938","6604"
"11942","6604"
"11982","6604"
"11988","6604"
"11992","6604"
"12035","6604"
"12036","6604"
"12061","6604"
"12072","6604"
"12088","6604"
"12089","6604"
"12115","6604"
"12123","6604"
"12150","6604"
"12175","6604"
"12203","6604"
"12204","6604"
"12206","6604"
"12260","6604"
"12265","6604"
"12298","6604"
"12315","6604"
"12342","6604"
"12363","6604"
"12373","6604"
"12402","6604"
"12487","6604"
"12520","6604"
"12532","6604"
"12535","6604"
"12545","6604"
"12556","6604"
"12630","6604"
"12685","6604"
"12704","6604"
"12709","6604"
"12733","6604"
"12755","6604"
"12761","6604"
"12777","6604"
"12788","6604"
"12820","6604"
"12833","6604"
"12835","6604"
"12857","6604"
"12901","6604"
"12919","6604"
"12921","6604"
"12946","6604"
"12958","6604"
"13008","6604"
"13077","6604"
"13080","6604"
"13126","6604"
"13140","6604"
"13149","6604"
"13186","6604"
"13210","6604"
"13289","6604"
"13296","6604"
"13373","6604"
"13392","6604"
"13410","6604"
"13419","6604"
"13461","6604"
"13518","6604"
"13544","6604"
"13552","6604"
"13621","6604"
"13626","6604"
"13629","6604"
"13647","6604"
"13657","6604"
"13669","6604"
"13671","6604"
"13694","6604"
"13704","6604"
"13718","6604"
"13724","6604"
"13768","6604"
"13824","6604"
"13830","6604"
"13847","6604"
"13922","6604"
"13927","6604"
"13960","6604"
"13993","6604"
"14040","6604"
"14088","6604"
"14136","6604"
"14139","6604"
"14163","6604"
"14173","6604"
"14178","6604"
"14234","6604"
"14258","6604"
"14301","6604"
"14305","6604"
"14338","6604"
"14416","6604"
"14417","6604"
"14426","6604"
"14472","6604"
"14530","6604"
"14597","6604"
"14601","6604"
"14636","6604"
"14638","6604"
"14675","6604"
"14677","6604"
"14691","6604"
"14765","6604"
"14840","6604"
"14842","6604"
"14851","6604"
"14859","6604"
"14870","6604"
"14908","6604"
"14911","6604"
"14942","6604"
"14945","6604"
"14949","6604"
"14994","6604"
"15020","6604"
"15093","6604"
"15118","6604"
"15126","6604"
"15135","6604"
"15144","6604"
"15147","6604"
"15173","6604"
"15175","6604"
"15225","6604"
"15231","6604"
"15255","6604"
"15275","6604"
"15296","6604"
"15312","6604"
"15377","6604"
"15389","6604"
"15400","6604"
"15444","6604"
"15445","6604"
"15468","6604"
"15469","6604"
"15478","6604"
"15486","6604"
"15489","6604"
"15490","6604"
"15493","6604"
"15513","6604"
"15538","6604"
"15546","6604"
"15552","6604"
"15556","6604"
"15587","6604"
"15625","6604"
"15661","6604"
"15676","6604"
"15689","6604"
"15691","6604"
"15696","6604"
"15729","6604"
"15788","6604"
"15815","6604"
"15900","6604"
"15962","6604"
"15986","6604"
"16013","6604"
"16018","6604"
"16030","6604"
"16032","6604"
"16045","6604"
"16060","6604"
"16151","6604"
"16156","6604"
"16174","6604"
"16217","6604"
"16223","6604"
"16226","6604"
"16266","6604"
"16302","6604"
"16308","6604"
"16325","6604"
"16332","6604"
"16345","6604"
"16351","6604"
"16371","6604"
"16434","6604"
"16450","6604"
"16461","6604"
"16542","6604"
"16565","6604"
"16651","6604"
"16709","6604"
"16747","6604"
"16763","6604"
"16771","6604"
"16781","6604"
"16784","6604"
"16828","6604"
"16904","6604"
"16921","6604"
"16930","6604"
"16932","6604"
"16934","6604"
"16936","6604"
"16973","6604"
"16982","6604"
"16985","6604"
"17015","6604"
"17024","6604"
"17028","6604"
"17042","6604"
"17069","6604"
"17088","6604"
"17096","6604"
"17105","6604"
"17116","6604"
"17135","6604"
"17181","6604"
"17220","6604"
"17251","6604"
"17257","6604"
"17271","6604"
"17289","6604"
"17329","6604"
"17349","6604"
"17351","6604"
"17386","6604"
"17398","6604"
"17411","6604"
"17435","6604"
"17468","6604"
"17473","6604"
"17551","6604"
"17593","6604"
"17618","6604"
"17634","6604"
"17639","6604"
"17641","6604"
"17677","6604"
"17679","6604"
"17702","6604"
"17718","6604"
"17736","6604"
"17738","6604"
"17777","6604"
"17779","6604"
"17825","6604"
"17827","6604"
"17844","6604"
"17893","6604"
"17896","6604"
"17923","6604"
"17946","6604"
"17967","6604"
"17974","6604"
"17983","6604"
"18010","6604"
"18026","6604"
"18056","6604"
"18060","6604"
"18075","6604"
"18078","6604"
"18092","6604"
"18103","6604"
"18134","6604"
"18180","6604"
"18192","6604"
"18193","6604"
"18199","6604"
"18235","6604"
"18241","6604"
"18243","6604"
"18255","6604"
"18294","6604"
"18345","6604"
"18361","6604"
"18398","6604"
"18403","6604"
"18423","6604"
"18490","6604"
"18552","6604"
"18555","6604"
"18637","6604"
"18640","6604"
"18643","6604"
"18658","6604"
"18662","6604"
"18668","6604"
"18675","6604"
"18713","6604"
"18724","6604"
"18738","6604"
"18747","6604"
"18772","6604"
"18776","6604"
"18781","6604"
"18830","6604"
"18841","6604"
"18852","6604"
"18857","6604"
"18865","6604"
"18899","6604"
"18938","6604"
"18982","6604"
"19006","6604"
"19032","6604"
"19036","6604"
"19040","6604"
"19072","6604"
"19121","6604"
"19129","6604"
"19152","6604"
"19191","6604"
"19200","6604"
"19219","6604"
"19231","6604"
"19253","6604"
"19256","6604"
"19268","6604"
"19271","6604"
"19272","6604"
"19282","6604"
"4141","6605"
"15174","6605"
"18638","6605"
"4141","6606"
"4325","6606"
"4786","6606"
"5130","6606"
"5179","6606"
"6152","6606"
"6605","6606"
"8348","6606"
"8794","6606"
"9061","6606"
"9487","6606"
"11271","6606"
"11818","6606"
"12008","6606"
"12569","6606"
"14489","6606"
"14926","6606"
"15130","6606"
"15240","6606"
"15776","6606"
"16499","6606"
"17267","6606"
"17660","6606"
"17938","6606"
"18631","6606"
"18861","6606"
"19074","6606"
"4141","6607"
"4183","6607"
"4236","6607"
"4252","6607"
"4256","6607"
"4305","6607"
"4340","6607"
"4427","6607"
"4456","6607"
"4468","6607"
"4481","6607"
"4521","6607"
"4541","6607"
"4571","6607"
"4600","6607"
"4616","6607"
"4622","6607"
"4623","6607"
"4628","6607"
"4648","6607"
"4653","6607"
"4655","6607"
"4656","6607"
"4719","6607"
"4746","6607"
"4752","6607"
"4783","6607"
"4830","6607"
"4834","6607"
"4838","6607"
"4850","6607"
"4908","6607"
"4929","6607"
"4986","6607"
"5003","6607"
"5007","6607"
"5019","6607"
"5060","6607"
"5088","6607"
"5093","6607"
"5095","6607"
"5140","6607"
"5157","6607"
"5183","6607"
"5275","6607"
"5290","6607"
"5324","6607"
"5327","6607"
"5337","6607"
"5364","6607"
"5402","6607"
"5422","6607"
"5435","6607"
"5445","6607"
"5472","6607"
"5474","6607"
"5486","6607"
"5491","6607"
"5497","6607"
"5516","6607"
"5528","6607"
"5596","6607"
"5613","6607"
"5656","6607"
"5666","6607"
"5745","6607"
"5760","6607"
"5773","6607"
"5777","6607"
"5806","6607"
"5866","6607"
"5876","6607"
"5906","6607"
"5919","6607"
"5923","6607"
"5931","6607"
"5958","6607"
"5974","6607"
"5979","6607"
"5989","6607"
"6002","6607"
"6120","6607"
"6142","6607"
"6146","6607"
"6176","6607"
"6183","6607"
"6189","6607"
"6216","6607"
"6230","6607"
"6235","6607"
"6247","6607"
"6256","6607"
"6279","6607"
"6318","6607"
"6322","6607"
"6323","6607"
"6359","6607"
"6378","6607"
"6390","6607"
"6416","6607"
"6417","6607"
"6446","6607"
"6460","6607"
"6461","6607"
"6471","6607"
"6486","6607"
"6500","6607"
"6506","6607"
"6517","6607"
"6575","6607"
"6584","6607"
"6704","6607"
"6720","6607"
"6733","6607"
"6744","6607"
"6755","6607"
"6800","6607"
"6809","6607"
"6814","6607"
"6838","6607"
"6857","6607"
"6869","6607"
"6871","6607"
"6903","6607"
"6951","6607"
"6960","6607"
"6974","6607"
"7057","6607"
"7060","6607"
"7064","6607"
"7110","6607"
"7136","6607"
"7168","6607"
"7174","6607"
"7215","6607"
"7218","6607"
"7264","6607"
"7272","6607"
"7299","6607"
"7309","6607"
"7348","6607"
"7390","6607"
"7472","6607"
